order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
CA-2019-102843,2019-08-31,2019-09-01,Second Class,C102843,Customer 2843,Corporate,United States,Chicago,Illinois,60601,Central,P102843,Furniture,Tables,Conference Table,1211.34,5,0.2,334.9
CA-2022-102844,2022-08-24,2022-08-31,Second Class,C102844,Customer 2844,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P102844,Furniture,Chairs,Office Chair,1757.97,6,0.1,169.85
CA-2020-102845,2020-06-06,2020-06-08,Same Day,C102845,Customer 2845,Home Office,United States,Chicago,Illinois,60601,Central,P102845,Office Supplies,Binders,Binder,1437.53,1,0.3,273.0
CA-2022-102846,2022-07-31,2022-08-07,Standard Class,C102846,Customer 2846,Corporate,United States,Houston,Texas,77001,Central,P102846,Furniture,Tables,Conference Table,896.61,10,0.3,141.76
CA-2022-102847,2022-02-27,2022-03-05,Standard Class,C102847,Customer 2847,Corporate,United States,Seattle,Washington,98101,West,P102847,Furniture,Chairs,Office Chair,1727.53,2,0.0,210.38
CA-2022-102848,2022-08-16,2022-08-22,Standard Class,C102848,Customer 2848,Home Office,United States,Los Angeles,California,90001,West,P102848,Office Supplies,Binders,Binder,927.81,8,0.1,187.23
CA-2020-102849,2020-02-15,2020-02-19,Standard Class,C102849,Customer 2849,Home Office,United States,Los Angeles,California,90001,West,P102849,Technology,Accessories,Mouse,60.81,1,0.1,15.45
CA-2021-102850,2021-08-12,2021-08-14,Standard Class,C102850,Customer 2850,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P102850,Furniture,Chairs,Office Chair,1302.8,6,0.0,163.49
CA-2020-102851,2020-10-28,2020-10-31,Second Class,C102851,Customer 2851,Consumer,United States,New York,New York,10001,East,P102851,Furniture,Bookcases,Bookcase,1384.17,8,0.1,247.87
CA-2020-102852,2020-08-06,2020-08-08,Same Day,C102852,Customer 2852,Corporate,United States,Los Angeles,California,90001,West,P102852,Furniture,Bookcases,Bookcase,1084.04,7,0.0,238.06
CA-2021-102853,2021-08-06,2021-08-12,Second Class,C102853,Customer 2853,Corporate,United States,New York,New York,10001,East,P102853,Furniture,Tables,Conference Table,1740.15,5,0.1,510.88
CA-2022-102854,2022-03-07,2022-03-13,First Class,C102854,Customer 2854,Home Office,United States,Los Angeles,California,90001,West,P102854,Furniture,Chairs,Office Chair,683.22,1,0.0,65.87
CA-2022-102855,2022-03-07,2022-03-12,Second Class,C102855,Customer 2855,Corporate,United States,New York,New York,10001,East,P102855,Office Supplies,Storage,Storage Box,1998.69,3,0.1,208.25
CA-2019-102856,2019-01-17,2019-01-21,Same Day,C102856,Customer 2856,Consumer,United States,Seattle,Washington,98101,West,P102856,Furniture,Tables,Conference Table,245.49,1,0.0,15.89
CA-2021-102857,2021-05-22,2021-05-24,Same Day,C102857,Customer 2857,Home Office,United States,Houston,Texas,77001,Central,P102857,Technology,Machines,Printer,974.4,8,0.3,82.57
CA-2022-102858,2022-04-03,2022-04-05,Second Class,C102858,Customer 2858,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P102858,Office Supplies,Binders,Binder,1656.77,4,0.3,297.69
CA-2021-102859,2021-05-27,2021-06-03,Same Day,C102859,Customer 2859,Home Office,United States,Chicago,Illinois,60601,Central,P102859,Office Supplies,Binders,Binder,851.13,9,0.2,54.33
CA-2022-102860,2022-08-15,2022-08-18,Second Class,C102860,Customer 2860,Home Office,United States,Los Angeles,California,90001,West,P102860,Technology,Accessories,Mouse,1621.29,7,0.1,482.23
CA-2022-102861,2022-04-10,2022-04-15,Standard Class,C102861,Customer 2861,Consumer,United States,Seattle,Washington,98101,West,P102861,Technology,Phones,Smartphone,813.75,4,0.3,188.85
CA-2021-102862,2021-07-22,2021-07-27,Same Day,C102862,Customer 2862,Corporate,United States,Houston,Texas,77001,Central,P102862,Furniture,Bookcases,Bookcase,1130.29,6,0.2,153.98
CA-2021-102863,2021-04-14,2021-04-18,Second Class,C102863,Customer 2863,Consumer,United States,Seattle,Washington,98101,West,P102863,Furniture,Bookcases,Bookcase,378.5,1,0.0,103.07
CA-2021-102864,2021-05-20,2021-05-23,Same Day,C102864,Customer 2864,Corporate,United States,Chicago,Illinois,60601,Central,P102864,Office Supplies,Paper,Copy Paper,595.88,7,0.3,15.43
CA-2019-102865,2019-09-08,2019-09-15,First Class,C102865,Customer 2865,Consumer,United States,Houston,Texas,77001,Central,P102865,Office Supplies,Paper,Copy Paper,1328.49,3,0.3,121.47
CA-2020-102866,2020-08-26,2020-08-28,Standard Class,C102866,Customer 2866,Consumer,United States,New York,New York,10001,East,P102866,Office Supplies,Paper,Copy Paper,219.21,3,0.0,11.0
CA-2019-102867,2019-09-30,2019-10-07,Second Class,C102867,Customer 2867,Home Office,United States,Los Angeles,California,90001,West,P102867,Office Supplies,Binders,Binder,128.1,10,0.0,32.56
CA-2019-102868,2019-03-01,2019-03-08,Same Day,C102868,Customer 2868,Home Office,United States,Houston,Texas,77001,Central,P102868,Technology,Accessories,Mouse,501.15,9,0.0,174.54
CA-2020-102869,2020-08-22,2020-08-23,Same Day,C102869,Customer 2869,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P102869,Office Supplies,Paper,Copy Paper,243.73,1,0.3,22.3
CA-2019-102870,2019-04-11,2019-04-15,Same Day,C102870,Customer 2870,Corporate,United States,New York,New York,10001,East,P102870,Office Supplies,Binders,Binder,1034.59,1,0.1,259.81
CA-2021-102871,2021-08-14,2021-08-20,Second Class,C102871,Customer 2871,Home Office,United States,Los Angeles,California,90001,West,P102871,Technology,Accessories,Mouse,1195.92,7,0.0,60.06
CA-2019-102872,2019-05-24,2019-05-30,Standard Class,C102872,Customer 2872,Corporate,United States,New York,New York,10001,East,P102872,Office Supplies,Storage,Storage Box,493.43,5,0.0,37.56
CA-2021-102873,2021-12-11,2021-12-13,Same Day,C102873,Customer 2873,Corporate,United States,Los Angeles,California,90001,West,P102873,Furniture,Bookcases,Bookcase,1148.75,10,0.2,139.73
CA-2021-102874,2021-06-29,2021-07-03,First Class,C102874,Customer 2874,Corporate,United States,Seattle,Washington,98101,West,P102874,Furniture,Chairs,Office Chair,1922.21,9,0.1,533.42
CA-2020-102875,2020-05-16,2020-05-19,Same Day,C102875,Customer 2875,Corporate,United States,Los Angeles,California,90001,West,P102875,Office Supplies,Paper,Copy Paper,1995.57,10,0.2,461.11
CA-2019-102876,2019-02-18,2019-02-24,Same Day,C102876,Customer 2876,Consumer,United States,New York,New York,10001,East,P102876,Office Supplies,Binders,Binder,1000.95,1,0.3,148.7
CA-2019-102877,2019-10-26,2019-10-30,Same Day,C102877,Customer 2877,Corporate,United States,Los Angeles,California,90001,West,P102877,Technology,Machines,Printer,86.37,9,0.3,14.94
CA-2019-102878,2019-11-12,2019-11-16,First Class,C102878,Customer 2878,Home Office,United States,New York,New York,10001,East,P102878,Office Supplies,Paper,Copy Paper,834.52,10,0.2,126.16
CA-2020-102879,2020-08-29,2020-09-04,Standard Class,C102879,Customer 2879,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P102879,Furniture,Bookcases,Bookcase,1018.83,9,0.1,232.68
CA-2021-102880,2021-12-10,2021-12-13,Standard Class,C102880,Customer 2880,Home Office,United States,Los Angeles,California,90001,West,P102880,Technology,Machines,Printer,1305.84,3,0.2,278.1
CA-2021-102881,2021-12-18,2021-12-21,Second Class,C102881,Customer 2881,Home Office,United States,Chicago,Illinois,60601,Central,P102881,Technology,Phones,Smartphone,1113.82,9,0.3,53.56
CA-2020-102882,2020-07-25,2020-08-01,First Class,C102882,Customer 2882,Consumer,United States,Chicago,Illinois,60601,Central,P102882,Office Supplies,Storage,Storage Box,1322.45,9,0.1,88.3
CA-2021-102883,2021-01-06,2021-01-12,First Class,C102883,Customer 2883,Consumer,United States,New York,New York,10001,East,P102883,Office Supplies,Paper,Copy Paper,1992.23,7,0.2,67.6
CA-2022-102884,2022-08-11,2022-08-17,Same Day,C102884,Customer 2884,Consumer,United States,New York,New York,10001,East,P102884,Office Supplies,Binders,Binder,57.87,6,0.1,4.52
CA-2021-102885,2021-06-16,2021-06-23,Second Class,C102885,Customer 2885,Consumer,United States,Los Angeles,California,90001,West,P102885,Office Supplies,Storage,Storage Box,514.45,9,0.0,142.68
CA-2021-102886,2021-03-04,2021-03-07,Standard Class,C102886,Customer 2886,Corporate,United States,Los Angeles,California,90001,West,P102886,Office Supplies,Binders,Binder,1652.07,8,0.3,223.79
CA-2022-102887,2022-06-17,2022-06-23,Second Class,C102887,Customer 2887,Consumer,United States,Los Angeles,California,90001,West,P102887,Office Supplies,Binders,Binder,329.35,1,0.0,79.8
CA-2022-102888,2022-04-25,2022-05-02,Standard Class,C102888,Customer 2888,Home Office,United States,Los Angeles,California,90001,West,P102888,Technology,Accessories,Mouse,1669.43,1,0.0,524.43
CA-2020-102889,2020-09-18,2020-09-21,Second Class,C102889,Customer 2889,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P102889,Technology,Phones,Smartphone,262.8,9,0.2,7.93
CA-2020-102890,2020-03-28,2020-04-01,Second Class,C102890,Customer 2890,Home Office,United States,Los Angeles,California,90001,West,P102890,Office Supplies,Storage,Storage Box,1577.21,10,0.2,224.68
CA-2020-102891,2020-05-29,2020-05-31,Standard Class,C102891,Customer 2891,Home Office,United States,Los Angeles,California,90001,West,P102891,Office Supplies,Storage,Storage Box,1427.15,7,0.2,87.5
CA-2019-102892,2019-06-30,2019-07-07,Second Class,C102892,Customer 2892,Consumer,United States,Houston,Texas,77001,Central,P102892,Office Supplies,Paper,Copy Paper,1251.03,7,0.0,324.06
CA-2019-102893,2019-02-28,2019-03-03,Same Day,C102893,Customer 2893,Consumer,United States,Los Angeles,California,90001,West,P102893,Furniture,Bookcases,Bookcase,788.79,5,0.3,45.65
CA-2021-102894,2021-07-05,2021-07-07,Second Class,C102894,Customer 2894,Consumer,United States,Seattle,Washington,98101,West,P102894,Office Supplies,Storage,Storage Box,1656.74,5,0.0,530.16
CA-2019-102895,2019-05-29,2019-06-02,First Class,C102895,Customer 2895,Corporate,United States,Chicago,Illinois,60601,Central,P102895,Technology,Accessories,Mouse,692.39,5,0.2,80.94
CA-2021-102896,2021-10-01,2021-10-04,Second Class,C102896,Customer 2896,Home Office,United States,Houston,Texas,77001,Central,P102896,Office Supplies,Paper,Copy Paper,451.89,9,0.3,3.34
CA-2019-102897,2019-03-13,2019-03-16,Standard Class,C102897,Customer 2897,Consumer,United States,Seattle,Washington,98101,West,P102897,Furniture,Chairs,Office Chair,194.42,8,0.0,32.64
CA-2020-102898,2020-04-11,2020-04-15,Same Day,C102898,Customer 2898,Home Office,United States,Houston,Texas,77001,Central,P102898,Technology,Accessories,Mouse,559.14,8,0.3,106.1
CA-2021-102899,2021-11-28,2021-12-04,First Class,C102899,Customer 2899,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P102899,Furniture,Tables,Conference Table,1086.7,1,0.1,281.35
CA-2019-102900,2019-05-17,2019-05-24,Same Day,C102900,Customer 2900,Corporate,United States,Houston,Texas,77001,Central,P102900,Office Supplies,Storage,Storage Box,876.63,6,0.2,266.37
CA-2022-102901,2022-04-01,2022-04-08,Second Class,C102901,Customer 2901,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P102901,Office Supplies,Storage,Storage Box,842.17,2,0.0,284.16
CA-2022-102902,2022-01-01,2022-01-05,Same Day,C102902,Customer 2902,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P102902,Furniture,Tables,Conference Table,1457.75,9,0.1,343.75
CA-2022-102903,2022-03-03,2022-03-10,Standard Class,C102903,Customer 2903,Consumer,United States,New York,New York,10001,East,P102903,Technology,Machines,Printer,382.92,10,0.0,63.07
CA-2022-102904,2022-11-24,2022-12-01,Second Class,C102904,Customer 2904,Corporate,United States,Houston,Texas,77001,Central,P102904,Technology,Phones,Smartphone,1492.73,1,0.2,102.88
CA-2021-102905,2021-12-27,2022-01-01,Second Class,C102905,Customer 2905,Consumer,United States,Chicago,Illinois,60601,Central,P102905,Furniture,Chairs,Office Chair,323.65,5,0.2,61.32
CA-2022-102906,2022-04-28,2022-05-03,Same Day,C102906,Customer 2906,Corporate,United States,Houston,Texas,77001,Central,P102906,Technology,Phones,Smartphone,1622.52,8,0.2,251.19
CA-2022-102907,2022-08-22,2022-08-24,First Class,C102907,Customer 2907,Home Office,United States,Chicago,Illinois,60601,Central,P102907,Technology,Accessories,Mouse,765.97,8,0.2,22.06
CA-2021-102908,2021-03-01,2021-03-03,First Class,C102908,Customer 2908,Home Office,United States,Seattle,Washington,98101,West,P102908,Furniture,Bookcases,Bookcase,255.0,7,0.3,38.41
CA-2020-102909,2020-11-29,2020-12-02,Same Day,C102909,Customer 2909,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P102909,Technology,Phones,Smartphone,657.97,8,0.2,117.75
CA-2022-102910,2022-03-10,2022-03-14,First Class,C102910,Customer 2910,Home Office,United States,Los Angeles,California,90001,West,P102910,Technology,Machines,Printer,104.77,2,0.0,7.63
CA-2021-102911,2021-10-29,2021-11-02,Second Class,C102911,Customer 2911,Home Office,United States,Seattle,Washington,98101,West,P102911,Furniture,Tables,Conference Table,669.53,3,0.3,35.68
CA-2020-102912,2020-05-21,2020-05-27,Standard Class,C102912,Customer 2912,Corporate,United States,Chicago,Illinois,60601,Central,P102912,Furniture,Tables,Conference Table,1467.15,6,0.0,375.04
CA-2021-102913,2021-06-01,2021-06-08,Same Day,C102913,Customer 2913,Consumer,United States,Chicago,Illinois,60601,Central,P102913,Office Supplies,Storage,Storage Box,1229.81,10,0.0,220.0
CA-2020-102914,2020-09-07,2020-09-13,Second Class,C102914,Customer 2914,Home Office,United States,New York,New York,10001,East,P102914,Furniture,Chairs,Office Chair,550.05,10,0.0,127.2
CA-2021-102915,2021-07-26,2021-07-31,Same Day,C102915,Customer 2915,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P102915,Furniture,Tables,Conference Table,711.4,6,0.1,116.85
CA-2021-102916,2021-04-23,2021-04-25,Standard Class,C102916,Customer 2916,Home Office,United States,Seattle,Washington,98101,West,P102916,Furniture,Bookcases,Bookcase,209.16,6,0.1,30.69
CA-2019-102917,2019-03-03,2019-03-05,Standard Class,C102917,Customer 2917,Home Office,United States,Chicago,Illinois,60601,Central,P102917,Technology,Machines,Printer,1537.02,3,0.1,415.86
CA-2019-102918,2019-07-28,2019-08-01,Standard Class,C102918,Customer 2918,Corporate,United States,Los Angeles,California,90001,West,P102918,Furniture,Bookcases,Bookcase,1238.53,1,0.1,309.02
CA-2020-102919,2020-01-14,2020-01-15,Second Class,C102919,Customer 2919,Home Office,United States,Seattle,Washington,98101,West,P102919,Technology,Phones,Smartphone,426.6,3,0.0,123.76
CA-2022-102920,2022-06-08,2022-06-14,Standard Class,C102920,Customer 2920,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P102920,Technology,Machines,Printer,337.69,9,0.0,94.15
CA-2022-102921,2022-09-05,2022-09-11,First Class,C102921,Customer 2921,Consumer,United States,New York,New York,10001,East,P102921,Furniture,Tables,Conference Table,897.81,4,0.2,142.32
CA-2021-102922,2021-05-01,2021-05-03,Same Day,C102922,Customer 2922,Consumer,United States,Los Angeles,California,90001,West,P102922,Technology,Phones,Smartphone,1006.73,10,0.0,104.47
CA-2022-102923,2022-01-08,2022-01-13,First Class,C102923,Customer 2923,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P102923,Technology,Accessories,Mouse,1968.73,8,0.2,313.32
CA-2020-102924,2020-06-23,2020-06-24,First Class,C102924,Customer 2924,Corporate,United States,New York,New York,10001,East,P102924,Office Supplies,Storage,Storage Box,1282.72,4,0.1,135.76
CA-2020-102925,2020-12-20,2020-12-24,Standard Class,C102925,Customer 2925,Corporate,United States,Seattle,Washington,98101,West,P102925,Technology,Phones,Smartphone,1175.49,4,0.3,224.67
CA-2021-102926,2021-12-15,2021-12-21,Standard Class,C102926,Customer 2926,Corporate,United States,New York,New York,10001,East,P102926,Technology,Machines,Printer,499.27,7,0.1,84.53
CA-2020-102927,2020-08-23,2020-08-24,Standard Class,C102927,Customer 2927,Home Office,United States,Chicago,Illinois,60601,Central,P102927,Furniture,Chairs,Office Chair,358.25,7,0.0,82.74
CA-2022-102928,2022-05-12,2022-05-13,Standard Class,C102928,Customer 2928,Consumer,United States,New York,New York,10001,East,P102928,Furniture,Chairs,Office Chair,1229.92,2,0.2,268.44
CA-2022-102929,2022-12-29,2023-01-02,First Class,C102929,Customer 2929,Home Office,United States,Chicago,Illinois,60601,Central,P102929,Furniture,Bookcases,Bookcase,1402.37,9,0.3,82.8
CA-2020-102930,2020-03-23,2020-03-29,Standard Class,C102930,Customer 2930,Corporate,United States,New York,New York,10001,East,P102930,Technology,Accessories,Mouse,149.92,8,0.2,20.07
CA-2020-102931,2020-10-31,2020-11-03,First Class,C102931,Customer 2931,Home Office,United States,Seattle,Washington,98101,West,P102931,Technology,Machines,Printer,136.99,8,0.1,28.47
CA-2022-102932,2022-12-30,2023-01-01,Second Class,C102932,Customer 2932,Home Office,United States,Houston,Texas,77001,Central,P102932,Office Supplies,Binders,Binder,258.2,7,0.0,59.15
CA-2022-102933,2022-12-13,2022-12-18,Second Class,C102933,Customer 2933,Consumer,United States,Houston,Texas,77001,Central,P102933,Furniture,Tables,Conference Table,1197.37,5,0.0,194.33
CA-2020-102934,2020-01-11,2020-01-17,Second Class,C102934,Customer 2934,Consumer,United States,New York,New York,10001,East,P102934,Technology,Accessories,Mouse,1973.34,2,0.1,424.98
CA-2019-102935,2019-08-11,2019-08-15,Same Day,C102935,Customer 2935,Consumer,United States,Chicago,Illinois,60601,Central,P102935,Furniture,Bookcases,Bookcase,292.32,8,0.3,44.11
CA-2019-102936,2019-08-09,2019-08-15,Second Class,C102936,Customer 2936,Home Office,United States,Seattle,Washington,98101,West,P102936,Furniture,Chairs,Office Chair,257.29,3,0.1,12.51
CA-2019-102937,2019-12-17,2019-12-24,First Class,C102937,Customer 2937,Corporate,United States,New York,New York,10001,East,P102937,Furniture,Bookcases,Bookcase,922.36,4,0.2,34.29
CA-2019-102938,2019-11-01,2019-11-04,Second Class,C102938,Customer 2938,Consumer,United States,Los Angeles,California,90001,West,P102938,Technology,Machines,Printer,1864.15,6,0.3,463.79
